Police;MontantAvoir
1011012488;0
1011012489;22
1011012490;0
1011012492;576
1011012493;0
1011012494;0
1011012495;254
1011012496;0
1011012497;0
1011012498;0
1011012499;0
1011012500;0
1011012501;0
1011012503;0
1011012504;10
1011012506;0
1011012507;63
1011012508;0
1011012509;0
1011012510;19
1011012511;35
1011012512;0
1011012513;0
1011012514;4499
1011012515;6
1011012516;0
1011012517;30
1011012518;0
1011012519;0
1011012520;0
1011012521;0
1011012522;0
1011012523;1
1011012524;247
1011012525;31
1011012526;0
1011012527;0
1011012528;0
1011012533;0
1011012536;0
1011012537;0
1011012538;0
1011012540;0
1011012541;81
1011012542;7
1011012543;0
1011012876;0
1011012878;0
1011012880;0
1011012881;0
1011012882;0
1011012883;0
1011012884;0
1011013471;0
1011013473;0
1011013474;16
1011013475;9
1011013476;0
1011013478;12
1011013479;0
1011013480;0
1011013482;112
1011013483;0
1011013484;0
1011013485;0
1011013486;0
1011013488;1
1011013489;0
1011013491;0
1011013492;0
1011013493;0
1011013495;786
1011013496;168
1011013497;15
1011013498;19
1011013499;0
1011013501;0
1011013502;40
1011013503;0
1011013504;0
1011013505;0
1011013506;50
1011013507;24
1011013508;0
1011013509;0
1011013510;25
1011013511;967
1011013512;0
1011013513;0
1011013514;0
1011013515;0
1011013516;0
1011013518;0
1011013519;0
1011013520;0
1011013521;0
1011013522;0
1011013523;60
1011013526;0
1011014297;0
1011014298;0
1011014299;0
1011014302;0
1011014303;0
1011014304;0
1011014305;36
1011014307;15
1011014309;0
1011014310;0
1011014311;0
1011014315;0
1011014316;14
1011014317;51
1011014318;0
1011014319;0
1011014320;0
1011014321;0
1011014322;0
1011014323;0
1011014326;0
1011014327;0
1011014328;0
1011014330;3
1011014331;9
1011014332;0
1011014333;53
1011014335;0
1011014336;0
1011014337;25
1011014338;610
1011014339;0
1011014340;172
1011014341;0
1011014342;1955
1011014346;0
1011014347;0
1011014348;0
1011014349;0
1011014350;0
1011014351;177
1011014353;0
1011014354;0
1011014355;34
1011014357;0
1011014358;11
1011014359;0
1011014360;0
1011014361;0
1011014362;0
1011014363;0
1011014367;3
1011014368;32
1011014369;32
1011014370;0
1011014371;10
1011014372;0
1011014373;22
1011014374;11
1011014375;145
1011014376;88
1011014377;4
1011014378;0
1011014379;0
1011014380;4
1011014381;3
1011014383;0
1011014384;0
1011014385;0
1011014386;0
1011014388;346
1011014389;0
1011110001;0
1011110002;13
1011110003;0
1011110004;0
1011110005;6
1011110006;0
1011110007;0
1011110008;95
1011110009;0
1011110010;0
1011110011;0
1011110012;27
1011110013;0
1011110014;71
1011110015;29
1011110016;0
1011110017;0
1011110018;0
1011110019;0
1011110020;8
1011110021;0
1011110022;0
1011110023;0
1011110024;0
1011110025;22
1011110026;0
1011110027;0
1011110028;0
1011110029;0
1011110030;0
1011110031;0
1011110032;0
1011110033;7
1011110034;0
1011110035;0
1011110036;0
1011110037;0
1011110038;0
1011110039;55
1011110040;0
1011110041;0
1011110042;0
1011110043;0
1011110044;64
1011110045;0
1011110046;160
1011110047;14
1011110048;0
1011110049;0
1011110050;0
1011110051;700
1011110052;90
1011110053;0
1011110054;0
1011110055;978
1011110056;0
1011110057;8
1011110058;0
1011110059;3
1011110060;36
1011110061;0
1011110063;0
1011110064;0
1011110065;3
1011110066;0
1011110067;28
1011110068;311
1011110069;0
1011110070;0
1011110071;0
1011110072;0
1011110073;0
1011110074;0
1011110075;0
1011110076;2
1011110077;0
1011110078;7
1011110079;0
1011110080;0
1011110081;0
1011110082;225
1011110083;0
1011110084;0
1011110085;44
1011110086;0
1011110087;514
1011110088;33
1011110089;21
1011110090;0
1011110091;0
1011110092;0
1011110093;39
1011110094;59
1011110095;0
1011110096;0
1011110097;474
1011110098;0
1011110100;41
1011110101;15
1011110102;16
1011110103;0
1011110104;0
1011110105;273
1011110106;33
1011110107;0
1011110108;0
1011110109;0
1011110110;0
1011110111;144
1011110112;0
1011110113;0
1011110114;0
1011110115;0
1011110116;22
1011110117;18
1011110118;0
1011110119;0
1011110120;193
1011110121;0
1011110122;3
1011110123;0
1011110124;0
1011110125;0
1011110126;2
1011110127;0
1011110128;0
1011110129;129
1011110130;0
1011110131;57
1011110132;61
1011110133;0
1011110134;0
1011110135;72
1011110136;0
1011110137;0
1011110138;0
1011110139;0
1011110140;41
1011110141;0
1011110142;4
1011110143;0
1011110144;199
1011110146;40
1011110147;13
1011110148;281
1011110149;308
1011110150;0
1011110151;11
1011110152;0
1011110153;121
1011110154;0
1011110155;0
1011110156;0
1011110157;0
1011110158;0
1011110159;249
1011110160;13
1011110161;0
1011110162;0
1011110163;0
1011110165;0
1011110166;6
1011110167;0
1011110168;0
1011110169;0
1011110170;2
1011110171;44
1011110172;326
1011110173;0
1011110174;62
1011110175;0
1011110176;200
1011110177;0
1011110178;0
1011110179;0
1011110180;2693
1011110181;0
1011110182;3
1011110183;321
1011110184;0
1011110185;0
1011110186;0
1011110187;0
1011110189;0
1011110190;0
1011110191;0
1011110192;24
1011110193;0
1011110194;0
1011110195;0
1011110196;4
1011110197;92
1011110198;0
1011110199;0
1011110200;6
1011110201;0
1011110202;0
1011110203;0
1011110204;0
1011110205;7
1011110206;0
1011110207;0
1011110209;0
1011110210;0
1011110211;0
1011110212;0
1011110213;0
1011110214;0
1011110215;0
1011110216;0
1011110217;0
1011110218;0
1011110219;185
1011110220;0
1011110221;0
1011110222;0
1011110223;96
1011110224;0
1011110225;0
1011110226;0
1011110227;37
1011110228;0
1011110229;0
1011110230;27
1011110231;19
1011110232;0
1011110233;63
1011110234;96
1011110235;0
1011110236;13
1011110237;18
1011110238;2
1011110239;36
1011110240;0
1011110241;0
1011110243;0
1011110244;57
1011110245;0
1011110246;0
1011110247;0
1011110248;0
1011110249;0
1011110250;0
1011110251;0
1011110252;0
1011110253;0
1011110254;0
1011110255;0
1011110256;570
1011110257;214
1011110258;0
1011110259;55
1011110260;0
1011110261;0
1011110262;0
1011110263;0
1011110264;0
1011110265;16
1011110266;74
1011110267;0
1011110268;0
1011110269;87
1011110270;103
1011110271;0
1011110272;0
1011110273;30
1011110274;0
1011110275;473
1011110277;0
1011110279;14
1011110280;0
1011110281;0
1011110282;0
1011110283;0
1011110284;2
1011110285;0
1011110286;95
1011110287;0
1011110288;0
1011110289;597
1011110290;0
1011110291;53
1011110292;0
1011110293;0
1011110294;9
1011110295;0
1011110296;0
1011110297;0
1011110298;0
1011110299;0
1011110300;0
1011110301;152
1011110302;0
1011110303;0
1011110304;0
1011110305;72
1011110306;0
1011110307;0
1011110308;136
1011110309;0
1011110310;51
1011110311;1800
1011110312;0
1011110314;0
1011110315;0
1011110316;0
1011110317;3
1011110318;0
1011110320;0
1011110321;0
1011110322;13
1011110323;95
1011110325;0
1011110326;0
1011110327;0
1011110328;8
1011110329;0
1011110331;0
1011110332;45
1011110333;11
1011110335;0
1011110336;2
1011110337;14
1011110339;160
1011110340;0
1011110341;0
1011110342;2808
1011110343;0
1011110344;0
1011110345;0
1011110346;299
1011110347;0
1011110348;0
1011110349;0
1011110350;0
1011110351;0
1011110352;52
1011110353;0
1011110354;0
1011110355;35
1011110356;0
1011110357;0
1011110358;0
1011110359;0
1011110360;27
1011110361;0
1011110362;0
1011110363;0
1011110364;14
1011110365;0
1011110366;0
1011110367;0
1011110368;23
1011110369;0
1011110370;272
1011110371;0
1011110372;0
1011110373;0
1011110374;0
1011110377;0
1011110378;0
1011110379;0
1011110380;0
1011110381;0
1011110382;0
1011110383;59
1011110384;0
1011110385;814
1011110386;0
1011110387;92
1011110388;0
1011110389;0
1011110390;0
1011110392;49
1011110393;0
1011110394;0
1011110395;0
1011110396;36
1011110397;7
1011110398;13
1011110399;0
1011110401;0
1011110402;0
1011110403;0
1011110404;19
1011110405;0
1011110406;0
1011110407;0
1011110408;258
1011110409;0
1011110410;112
1011110411;0
1011110412;0
1011110413;35
1011110414;9
1011110415;0
1011110416;0
1011110417;0
1011110418;0
1011110419;0
1011110420;0
1011110421;15
1011110422;0
1011110423;0
1011110424;22
1011110425;0
1011110428;0
1011110429;0
1011110430;63
1011110431;95
1011110432;0
1011110433;0
1011110434;0
1011110435;0
1011110436;0
1011110437;0
1011110439;0
1011110440;0
1011110441;0
1011110442;0
1011110443;0
1011110444;40
1011110445;960
1011110446;19
1011110447;70
1011110448;45
1011110449;0
1011110450;214
1011110451;0
1011110452;0
1011110453;16
1011110454;107
1011110455;0
1011110456;0
1011110457;0
1011110458;0
1011110459;6289
1011110460;9
1011110461;0
1011110462;0
1011110463;0
1011110464;0
1011110465;9
1011110466;60
1011110467;20
1011110468;6
1011110469;0
1011110470;0
1011110471;0
1011110472;0
1011110473;0
1011110474;101
1011110475;0
1011110476;0
1011110477;0
1011110478;0
1011110480;0
1011110481;0
1011110482;0
1011110483;0
1011110484;0
1011110485;0
1011110486;78
1011110487;219
1011110488;0
1011110489;0
1011110490;0
1011110491;0
1011110492;0
1011110493;72
1011110494;0
1011110495;34
1011110496;137
1011110499;0
1011110500;0
1011110501;0
1011110502;0
1011110503;0
1011110504;0
1011110505;0
1011110506;0
1011110507;0
1011110508;0
1011110509;0
1011110510;0
1011110511;0
1011110512;0
1011110513;29
1011110514;0
1011110515;0
1011110516;0
1011110517;0
1011110518;0
1011110519;0
1011110520;237
1011110521;0
1011110522;5
1011110523;28
1011110524;0
1011110525;0
1011110526;0
1011110527;34
1011110528;0
1011110529;11
1011110530;0
1011110531;0
1011110532;0
1011110533;27
1011110536;0
1011110537;0
1011110538;0
1011110539;0
1011110540;0
1011110542;13
1011110543;0
1011110544;242
1011110545;0
1011110546;0
1011110547;0
1011110548;0
1011110549;0
1011110550;5
1011110551;26
1011110552;0
1011110553;0
1011110554;0
1011110555;0
1011110556;0
1011110557;0
1011110558;0
1011110559;126
1011110560;0
1011110561;65
1011110562;256
1011110563;162
1011110564;208
1011110565;0
1011110566;0
1011110567;0
1011110568;0
1011110569;0
1011110570;0
1011110571;0
1011110573;74
1011110574;1
1011110575;0
1011110576;0
1011110577;0
1011110578;0
1011110579;0
1011110580;0
1011110581;0
1011110582;0
1011110583;20
1011110584;21
1011110585;0
1011110586;9
1011110587;0
1011110588;155
1011110589;0
1011110590;33
1011110591;14
1011110592;0
1011110593;0
1011110594;0
1011110595;0
1011110596;0
1011110597;0
1011110598;0
1011110599;0
1011110600;0
1011110601;0
1011110602;0
1011110603;0
1011110604;18
1011110605;9
1011110606;0
1011110607;0
1011110609;65
1011110610;0
1011110611;20
1011110612;0
1011110613;0
1011110614;31
1011110615;0
1011110616;0
1011110617;12
1011110618;104
1011110619;0
1011110620;180
1011110621;0
1011110622;0
1011110623;0
1011110624;0
1011110625;0
1011110626;0
1011110627;0
1011110628;0
1011110629;0
1011110630;0
1011110631;0
1011110632;0
1011110634;0
1011110636;0
1011110637;0
1011110638;0
1011110639;0
1011110640;0
1011110641;0
1011110642;11
1011110643;0
1011110644;0
1011110645;0
1011110646;0
1011110647;0
1011110648;0
1011110649;0
1011110650;25
1011110651;273
1011110652;0
1011110653;0
1011110654;0
1011110655;0
1011110656;0
1011110657;0
1011110658;0
1011110659;0
1011110660;1217
1011110661;0
1011110662;0
1011110663;0
1011110664;232
1011110665;0
1011110666;0
1011110667;0
1011110668;0
1011110669;0
1011110670;455
1011110671;32
1011110672;0
1011110673;4
1011110674;0
1011110675;0
1011110676;0
1011110677;0
1011110678;0
1011110679;16
1011110681;94
1011110682;0
1011110683;0
1011110684;0
1011110685;0
1011110686;0
1011110687;0
1011110688;0
1011110689;0
1011110692;0
1011110693;2611
1011110694;0
1011110695;0
1011110696;21
1011110697;0
1011110698;4
1011110699;0
1011110700;0
1011110701;20
1011110702;0
1011110703;0
1011110704;0
1011110705;0
1011110706;0
1011110707;0
1011110708;0
1011110709;0
1011110710;0
1011110713;0
1011110714;0
1011110715;6
1011110716;0
1011110717;0
1011110718;0
1011110719;0
1011110720;16
1011110721;0
1011110723;0
1011110724;0
1011110725;0
1011110726;0
1011110727;18
1011110728;0
1011110729;0
1011110731;0
1011110732;0
1011110733;0
1011110734;0
1011110735;0
1011110736;0
1011110737;0
1011110738;0
1011110740;0
1011110741;0
1011110742;0
1011110743;24
1011110744;0
1011110745;11
1011110746;0
1011110747;0
1011110749;0
1011110750;0
1011110751;14
1011110752;0
1011110753;0
1011110754;0
1011110755;0
1011110757;0
1011110758;0
1011110759;0
1011110760;0
1011110761;0
1011110762;0
1011110764;0
1011110765;0
1011110766;78
1011110767;17
1011110768;0
1011110769;124
1011110770;0
1011110771;0
1011110772;0
1011110773;0
1011110774;0
1011110775;0
1011110776;0
1011110777;0
1011110778;0
1011110780;0
1011110781;0
1011110782;0
1011110783;0
1011110784;0
1011110785;0
1011110786;424
1011110787;0
1011110788;0
1011110789;0
1011110790;0
1011110791;15
1011110793;0
1011110794;0
1011110795;0
1011110796;0
1011110797;0
1011110798;0
1011110799;4
1011110800;0
1011110801;0
1011110802;0
1011110803;100
1011110804;0
1011110805;0
1011110806;0
1011110807;0
1011110808;126
1011110809;0
1011110812;0
1011110813;0
1011110814;819
1011110815;0
1011110816;94
1011110817;0
1011110818;280
1011110819;0
1011110820;0
1011110821;0
1011110822;0
1011110823;0
1011110824;616
1011110825;0
1011110826;228
1011110827;0
1011110828;136
1011110829;0
1011110830;0
1011110831;0
1011110832;0
1011110833;0
1011110834;0
1011110835;0
1011110836;0
1011110837;0
1011110838;20
1011110839;0
1011110840;0
1011110841;0
1011110842;0
1011110843;0
1011110844;0
1011110845;0
1011110846;0
1011110847;0
1011110848;112
1011110849;0
1011110851;69
1011110852;0
1011110853;0
1011110854;0
1011110855;0
1011110856;19
1011110857;0
1011110858;0
1011110859;0
1011110860;0
1011110861;0
1011110862;30
1011110863;284
1011110864;0
1011110865;0
1011110866;17
1011110867;0
1011110868;0
1011110869;0
1011110870;0
1011110871;258
1011110873;0
1011110875;0
1011110876;0
1011110877;0
1011110878;0
1011110879;0
1011110880;46
1011110881;0
1011110882;0
1011110883;0
1011110884;73
1011110885;0
1011110886;0
1011110887;0
1011110888;0
1011110889;0
1011110890;0
1011110891;0
1011110892;0
1011110893;0
1011110894;0
1011110895;0
1011110896;0
1011110897;24
1011110898;0
1011110899;10
1011110900;0
1011110901;0
1011110902;0
1011110903;0
1011110904;0
1011110905;42
1011110906;792
1011110907;23
1011110908;0
1011110909;0
1011110910;0
1011110911;0
1011110912;0
1011110913;0
1011110914;0
1011110915;44
1011110916;43
1011110917;0
1011110918;0
1011110919;271
1011110920;0
1011110923;0
1011110924;0
1011110925;0
1011110926;0
1011110927;10
1011110928;0
1011110929;0
1011110930;0
1011110932;0
1011110933;0
1011110934;0
1011110935;0
1011110936;0
1011110937;99
1011110938;0
1011110939;41
1011110940;0
1011110941;0
1011110942;0
1011110943;0
1011110944;0
1011110946;0
1011110947;0
1011110948;0
1011110949;8761
1011110950;0
1011110951;1235
1011110952;34
1011110953;0
1011110954;0
1011110955;0
1011110956;0
1011110957;50
1011110959;19
1011110960;0
1011110961;32
1011110962;0
1011110963;0
1011110964;0
1011110965;24
1011110966;0
1011110967;51
1011110968;0
1011110969;0
1011110970;0
1011110971;5
1011110972;88
1011110973;0
1011110974;0
1011110975;86
1011110976;69
1011110977;213
1011110978;0
1011110980;0
1011110982;0
1011110983;36
1011110984;63
1011110985;0
1011110986;0
1011110987;12
1011110988;0
1011110989;0
1011110990;0
1011110991;0
1011110992;0
1011110993;0
1011110994;19
1011110995;0
1011110996;0
1011110997;0
1011110998;0
1011110999;0
1011111527;0
1011111528;0
1011111529;977
1011111530;125
1011111531;0
1011111533;0
1011111534;0
1011111535;238
1011111536;0
1011111538;0
1011111539;105
1011111540;0
1011111541;0
1011111542;0
1011111544;0
1011111545;0
1011111546;0
1011111547;0
1011111548;0
1011111549;0
1011111551;2
1011111552;43
1011111553;0
1011111554;655
1011111555;0
1011111556;98
1011111557;8
1011111558;0
1011111559;0
1011111560;0
1011111561;0
1011111562;0
1011111564;0
1011111565;0
1011111567;0
1011111568;311
1011111569;0
1011111570;15
1011111571;36
1011111572;15
1011111575;0
1011111576;0
1011111577;0
1011111578;0
1011111579;182
1011111580;0
1011111581;0
1011111582;0
1011111583;0
1011111658;0
1011111659;0
1011111660;0
1011111661;0
1011112544;18
1011112546;52
1011112547;0
1011112548;0
1011112549;0
1011112550;0
1011112551;0
1011112552;3
1011112553;0
1011112554;0
1011112555;0
1011112556;0
1011112557;0
1011112558;0
1011112559;0
1011112561;100
1011112562;0
1011112563;0
1011112564;0
1011112566;0
1011112567;0
1011112568;0
1011112569;0
1011112570;0
1011112571;0
1011112572;0
1011112573;0
1011112575;6
1011112576;1
1011112577;232
1011112578;35
1011112579;0
1011112580;29
1011112581;34
1011112582;0
1011112585;0
1011112586;0
1011112587;0
1011112588;0
1011112589;0
1011112590;72
1011112592;21
1011112593;9
1011112594;0
1011112595;0
1011112596;0
1011112597;0
1011112599;0
1011112600;2035
1011112601;0
1011112602;0
1011112603;0
1011112604;0
1011112605;0
1011112606;0
1011112608;240
1011112612;0
1011112613;43
1011112615;0
1011112619;0
1011112620;0
1011112632;23
1011112633;9
1011112634;0
1011112635;0
1011112638;0
1011112639;0
1011112640;0
1011112641;0
1011112644;0
1011112645;65
1011112648;5
1011112886;0
1011113528;3
1011113529;0
1011113530;0
1011113533;0
1011113534;46
1011113535;0
1011113536;0
1011113537;0
1011113538;68
1011113541;0
1011113542;997
1011113543;83
1011113544;4
1011113546;2103
1011113547;0
1011114390;0
1011114391;11
1011114393;40
1011114394;0
1011114395;0
1011114396;0
1011114397;0
1011114398;0
1011114402;0
1011114404;0
1011114406;30
1011114407;0
1011114408;8
1011114409;0
1011114412;0
1011114415;0
1011114416;30
1011114417;0
1011114419;0
1011114420;3
1011114421;12
1011114422;0
1011114423;50
1011114424;0
1011114425;0
1011114428;9
1011114429;0
1011114430;20
1011114436;0
1011114437;0
1011114440;0
1011210001;27
1011210002;33
1011210003;0
1011210004;0
1011210005;0
1011210006;0
1011210007;0
1011210008;25
1011210009;0
1011210011;0
1011210012;5
1011210013;0
1011210014;0
1011210015;0
1011210016;11
1011210018;4
1011210020;0
1011210021;0
1011210022;8
1011210023;0
1011210025;0
1011210026;0
1011210027;0
1011210028;0
1011210029;0
1011210030;0
1011210031;0
1011210033;6
1011210034;0
1011210035;0
1011210036;0
1011210037;295
1011210039;0
1011210040;0
1011210041;0
1011210043;0
1011210044;0
1011210045;0
1011210046;0
1011210047;75
1011210048;0
1011210049;0
1011210050;0
1011210052;0
1011210053;4
1011210054;206
1011210056;0
1011210057;0
1011210058;57
1011210059;0
1011210060;1
1011210061;1268
1011210062;0
1011210063;0
1011210064;0
1011210065;0
1011210066;0
1011210067;38
1011210068;10
1011210069;0
1011210070;0
1011210071;0
1011210072;0
1011210073;0
1011210074;18
1011210075;0
1011210076;0
1011210077;0
1011210078;6
1011210079;0
1011210080;0
1011210081;0
1011210082;0
1011210083;0
1011210084;0
1011210085;15
1011210086;0
1011210087;0
1011210088;12
1011210089;0
1011210090;24
1011210091;0
1011210092;0
1011210093;0
1011210094;0
1011210095;24
1011210096;0
1011210097;0
1011210098;0
1011210099;0
1011210100;83
1011210101;20
1011210102;0
1011210103;0
1011210104;17
1011210105;0
1011210106;0
1011210107;0
1011210109;0
1011210110;0
1011210111;0
1011210112;0
1011210113;0
1011210114;0
1011210116;0
1011210117;0
1011210118;0
1011210119;0
1011210120;0
1011210121;0
1011210122;0
1011210123;0
1011210125;0
1011210126;0
1011210127;0
1011210128;0
1011210129;0
1011210130;0
1011210131;0
1011210132;0
1011210133;0
1011210134;0
1011210135;0
1011210136;0
1011210137;0
1011210138;0
1011210139;0
1011210140;0
1011210141;0
1011210142;0
1011210143;487
1011210144;0
1011210145;431
1011210146;300
1011210147;0
1011210148;0
1011210149;0
1011210150;0
1011210151;15
1011210152;0
1011210153;0
1011210154;0
1011210155;0
1011210156;0
1011210157;1
1011210158;0
1011210160;0
1011210161;69
1011210162;0
1011210163;0
1011210164;0
1011210165;0
1011210167;0
1011210168;0
1011210169;2942
1011210170;0
1011210171;0
1011210172;0
1011210173;0
1011210174;0
1011210175;0
1011210177;0
1011210178;0
1011210179;17
1011210181;0
1011210182;0
1011210183;0
1011210184;0
1011210185;0
1011210186;0
1011210187;0
1011210188;0
1011210189;0
1011210190;0
1011210191;0
1011210192;0
1011210193;0
1011210194;0
1011210195;147
1011210196;0
1011210197;0
1011210198;0
1011210200;0
1011210201;0
1011210202;0
1011210203;65
1011210204;31
1011210205;64999
1011210206;34
1011210207;0
1011210208;24
1011210209;857
1011210210;0
1011210211;0
1011210212;0
1011210213;0
1011210214;0
1011210215;43
1011210216;0
1011210217;0
1011210218;141
1011210219;0
1011210220;0
1011210221;1
1011210222;58
1011210223;0
1011210224;0
1011210225;0
1011210226;17
1011210227;0
1011210228;0
1011210229;0
1011210230;0
1011210231;0
1011210232;0
1011210233;0
1011210234;0
1011210235;17
1011210236;0
1011210237;0
1011210238;0
1011210239;0
1011210240;0
1011210242;0
1011210243;0
1011210245;1
1011210247;0
1011210248;0
1011210249;0
1011210250;0
1011210251;0
1011210252;0
1011210253;1
1011210254;0
1011210255;0
1011210256;0
1011210258;0
1011210259;0
1011210260;0
1011210261;0
1011210262;0
1011210263;0
1011210264;0
1011210266;110
1011210267;40
1011210268;0
1011210269;10
1011210270;547
1011210271;0
1011210272;15
1011210273;0
1011210274;2372
1011210275;0
1011210276;0
1011210277;0
1011210279;0
1011210280;0
1011210281;0
1011210282;0
1011210283;0
1011210284;0
1011210285;7
1011210286;0
1011210288;215
1011210289;0
1011210290;0
1011210291;0
1011210292;0
1011210293;79
1011210294;0
1011210295;37
1011210296;5
1011210297;0
1011210298;0
1011210299;0
1011210300;0
1011210301;0
1011210302;5
1011210303;72
1011210304;0
1011210305;36
1011210306;0
1011210307;0
1011210308;0
1011210310;0
1011210311;0
1011210312;1
1011210313;29
1011210314;0
1011210315;125
1011210316;14
1011210318;0
1011210319;0
1011210320;48
1011210321;1
1011210322;13
1011210323;18
1011210324;0
1011210325;0
1011210326;0
1011210327;0
1011210329;0
1011210330;12
1011210331;0
1011210332;0
1011210333;6
1011210334;0
1011210335;0
1011210336;0
1011210337;0
1011210338;0
1011210339;0
1011210341;0
1011210342;0
1011210343;0
1011210344;0
1011210345;0
1011210346;0
1011210347;0
1011210349;0
1011210350;0
1011210351;25
1011210352;59
1011210353;0
1011210354;0
1011210355;0
1011210356;28
1011210357;5
1011210358;0
1011210359;0
1011210360;0
1011210361;0
1011210362;30
1011210363;0
1011210364;0
1011210365;61
1011210366;1170666
1011210367;0
1011210368;0
1011210369;83
1011210370;0
1011210371;0
1011210372;0
1011210373;0
1011210374;0
1011210375;0
1011210376;0
1011210377;0
1011210378;0
1011210379;0
1011210380;0
1011210381;0
1011210382;0
1011210383;4
1011210384;0
1011210385;41
1011210386;0
1011210387;0
1011210388;0
1011210389;0
1011210390;0
1011210391;0
1011210392;11
1011210393;946
1011210394;0
1011210395;0
1011210396;0
1011210397;183
1011210398;0
1011210399;21
1011210400;0
1011210401;352
1011210402;19
1011210403;0
1011210404;0
1011210405;0
1011210406;68
1011210407;0
1011210408;0
1011210409;0
1011210410;0
1011210411;0
1011210412;0
1011210413;0
1011210414;16
1011210415;0
1011210416;0
1011210417;0
1011210418;0
1011210419;25
1011210420;0
1011210421;0
1011210422;0
1011210423;0
1011210424;38
1011210425;0
1011210426;0
1011210427;0
1011210428;0
1011210429;0
1011210430;0
1011210431;66
1011210432;239
1011210433;82
1011210434;0
1011210435;37
1011210436;0
1011210437;0
1011210438;0
1011210439;0
1011210440;3
1011210441;0
1011210442;0
1011210443;13
1011210444;0
1011210445;0
1011210446;0
1011210447;0
1011210448;0
1011210449;0
1011210450;0
1011210451;0
1011210452;0
1011210453;9
1011210454;0
1011210455;0
1011210456;0
1011210457;1
1011210458;0
1011210459;0
1011210460;0
1011211584;0
1011211585;38
1011211586;79
1011211587;18
1011211588;0
1011211589;0
1011211590;0
1011211591;0
1011211593;0
1011211594;30
1011211595;0
1011211596;0
1011211597;48
1011211599;0
1011211600;0
1011211601;0
1011211602;1999
1011211603;17
1011211608;0
1011211610;0
1011211611;13
1011211612;22
1011211613;6
1011211614;0
1011211615;0
1011211616;0
1011211617;0
1011211618;0
1011211620;3
1011211621;0
1011211624;9
1011211626;0
1011211627;0
1011211628;0
1011211629;27
1011211630;8
1011211631;0
1011211632;0
1011211634;17
1011211636;0
1011211637;0
1011211638;6
1011211639;0
1011211640;8
1011211641;0
1011211642;0
1011211643;2
1011211644;0
1011211645;0
1011211646;0
1011211647;0
1011211648;0
1011211649;0
1011212650;15
1011212656;0
1011212657;0
1011212659;0
1011212660;0
1011212661;0
1011212665;452
1011212666;0
1011212668;0
1011212671;114
1011212672;0
1011212675;0
1011212679;0
1011212680;0
1011212683;0
1011212686;0
1011212687;9
1011212696;72
1011212697;0
1011212698;75
1011212703;0
1011212708;21
1011212710;0
1011212712;2
1011212713;0
1011212716;0
1011212720;0
1011212723;11
1011212724;0
1011212728;0
1011212731;0
1011212736;37
1011212744;34
1011212746;0
1011212750;0
1011212754;315
1011212755;0
1011212756;219
1011212893;0
1011212895;38
1011212896;0
1011213549;0
1011213551;16
1011213552;0
1011213555;0
1011213556;0
1011213557;0
1011213558;0
1011213559;0
1011213561;0
1011213562;0
1011213563;0
1011213564;545
1011213565;47
1011213567;0
1011213568;0
1011213569;3
1011213572;0
1011214445;5
1011214446;45
1011214451;8
1011214452;23
1011214453;18
1011214455;0
1011214456;0
1011214459;0
1011214461;0
1011214464;0
1011214465;31
1011214467;0
1011214470;34
1011214471;1005
1011214474;32
1011214476;0
1011214480;0
1011214481;0
1011214482;12
1011214484;25
1020111101;0
1020111102;2
1020111103;0
1020111104;0
1020111105;0
1020111106;919
1020111107;245
1020111108;2
1020111109;46
1020111111;0
1020111112;0
1020111113;0
1020111114;0
1020111115;10
1020111116;14
1020111117;40
1020111118;31
1020111119;12
1020111120;0
1020111121;0
1020111122;0
1020111123;0
1020111124;0
1020111125;0
1020111126;0
1020111127;106
1020111128;0
1020111129;0
1020111131;0
1020111133;43
1020111134;0
1020111135;0
1020111136;0
1020111137;72
1020111138;8
1020111139;36
1020111140;0
1020111141;0
1020111142;0
1020111143;0
1020111144;0
1020111145;0
1020111146;0
1020111147;16
1020111148;0
1020111149;0
1020111150;0
1020111151;0
1020111152;0
1020111153;1
1020111154;84
1020111155;0
1020111156;0
1020111157;0
1020111158;0
1020111159;0
1020111160;0
1020111161;487
1020111162;0
1020111163;0
1020111164;0
1020111165;94
1020111166;0
1020111167;0
1020111168;0
1020111170;13
1020111171;24
1020111172;16
1020111173;0
1020111174;17
1020111175;0
1020111176;0
1020111177;41
1020111178;0
1020111179;0
1020111180;0
1020111181;0
1020111182;0
1020111183;35
1020111184;17
1020111185;0
1020111186;6
1020111187;15
1020111188;22
1020111189;0
1020111190;8
1020111191;0
1020111192;767
1020111193;12
1020111194;11
1020111195;538
1020111196;37
1020111339;208
1020111576;0
1020111577;0
1020111578;0
1020111579;0
1020111580;4
1020111581;9
1020111582;0
1020111583;677
1020111584;0
1020111585;0
1020111586;33
1020111587;0
1020112101;0
1020112102;0
1020112103;0
1020112105;195
1020112106;0
1020112107;0
1020112109;78
1020112110;0
1020112111;0
1020112112;20
1020112113;0
1020112114;21
1020112117;0
1020112118;13
1020112119;0
1020112120;0
1020112121;20
1020112122;0
1020112123;0
1020112124;37
1020112125;0
1020112126;0
1020112127;0
1020112129;3
1020112130;4
1020112131;15
1020112132;0
1020112134;0
1020112135;0
1020112137;0
1020112138;0
1020112139;0
1020112140;42
1020112142;0
1020112144;0
1020112145;126
1020112147;0
1020112148;9
1020112149;0
1020112150;0
1020112151;0
1020112152;496
1020112154;0
